url,course_code,course_title,semester,year,manual_page_type,ai_page_type,ai_confidence,ai_reasoning,has_notes,notes_type,notes_details,further_course_related_data_present,has_syllabus_or_logistics,is_useful,conflict_flag,recheck_needed,all_files_json,all_internal_links_json
https://cse.iitkgp.ac.in/%7Espp/cc2021.html,CS41103,Computational Complexity,Autumn 2021,2021,other,course_page,high,"The page contains a course code, title, semester, and year, along with detailed course information, syllabus, and references.",True,links_to_notes_pages,Links to slides and coverage pages for the course.,True,True,True,True,True,"[{""href"": ""http://cse.iitkgp.ac.in/~spp/ccslides2021.pdf"", ""text"": ""Slides for CS41103 in Autumn 2021""}]","[{""href"": ""http://cse.iitkgp.ac.in/~spp/Sheet1.html"", ""text"": ""Coverage in CS41103 in Autumn 2021""}, {""href"": ""http://cse.iitkgp.ac.in/~spp/ccslides2021.pdf"", ""text"": ""Slides for CS41103 in Autumn 2021""}, {""href"": ""http://cse.iitkgp.ac.in/~spp/coverage-cs41103-autumn-2021.html"", ""text"": ""Coverage in CS41103 in Autumn 2021""}]"
https://cse.iitkgp.ac.in/%7Espp/cg2017.html,CS60064,Computational Geometry,Spring,2017,other,course_page,high,"contains course code, title, semester, year, and detailed syllabus",False,no_notes,,True,True,True,True,True,[],[]
https://cse.iitkgp.ac.in/%7Espp/cg2018.html,CS60064,Computational Geometry,Spring,2018,other,course_page,high,"contains course code, title, semester, year, syllabus, and references",False,no_notes,,True,True,True,True,True,[],[]
https://cse.iitkgp.ac.in/%7Espp/pds2016.html,CS11001,Programming and Data Structure Theory,Spring,2016,other,course_page,high,"contains course code, title, semester, year, and syllabus details",True,links_to_notes_pages,links to lecture slides and other course material,True,True,True,True,True,[],"[{""href"": ""http://cse.iitkgp.ac.in/~spp/pds"", ""text"": ""Use this link for cse course material for Spring 2016\nProgramming and Data Structure Theory (CS11001/CS10001, LTP 3-0-0, 3 credits),\nUG first year core course.""}]"
https://cse.iitkgp.ac.in/%7Espp/qcqip2008.html,CS60014,Quantum Computing and Quantum Information Processing,Spring 2008,2008,other,course_page,high,"The page contains a course code, title, semester, and year, along with a detailed syllabus and references.",True,links_to_notes_pages,Lecture notes by John Preskill and N. D. Mermin are linked.,True,True,True,True,True,"[{""href"": ""http://cse.iitkgp.ac.in/%7Espp/full.pdf"", ""text"": ""Elementary Quantum Algorithms""}, {""href"": ""http://cse.iitkgp.ac.in/%7Espp/qit.pdf"", ""text"": ""Topics in Quantum Information Theory""}]","[{""href"": ""http://cse.iitkgp.ac.in/%7Espp/full.pdf"", ""text"": ""Elementary Quantum Algorithms""}, {""href"": ""http://cse.iitkgp.ac.in/%7Espp/qit.pdf"", ""text"": ""Topics in Quantum Information Theory""}]"
https://cse.iitkgp.ac.in/%7Espp/spltopalg2014.html,CS60086,Special Topics in Algorithms,Spring,2014,other,course_page,high,"Found course code, title, semester, and year, along with syllabus and notes.",True,files_direct,Two PDF files: Elements of the Probabilistic Method and Randomization,True,True,True,True,True,"[{""href"": ""https://cse.iitkgp.ac.in/%7Espp/hout1.pdf"", ""text"": ""Elements of the Probabilistic Method""}, {""href"": ""https://cse.iitkgp.ac.in/%7Espp/randcs60086spring2014.pdf"", ""text"": ""Randomization""}]","[{""href"": ""https://cse.iitkgp.ac.in/%7Espp/hout1.pdf"", ""text"": ""Elements of the Probabilistic Method""}, {""href"": ""https://cse.iitkgp.ac.in/%7Espp/randcs60086spring2014.pdf"", ""text"": ""Randomization""}]"
https://cse.iitkgp.ac.in/pds/current/,CS10003,Programming and Data Structures,Spring 2026,2026,course_page_like,course_page,high,"Found course code, title, semester, year, syllabus, and logistics information.",False,no_notes,,True,True,False,False,False,"[{""href"": ""https://cse.iitkgp.ac.in/pds/current/Sitting-Arrangement.pdf"", ""text"": ""Sitting Arrangement (Both section-wise, and room-wise, check both to make sure they match)""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/CT-1-answers-and-grading-remarks.pdf"", ""text"": ""Class Test 1 answers and grading remarks""}]","[{""href"": ""https://cse.iitkgp.ac.in/pds/current/Sitting-Arrangement.pdf"", ""text"": ""Sitting Arrangement (Both section-wise, and room-wise, check both to make sure they match)""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/CT-1-answers-and-grading-remarks.pdf"", ""text"": ""Class Test 1 answers and grading remarks""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/AG"", ""text"": ""Link to section-specific course page""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/DSM"", ""text"": ""Link to section-specific course page""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/SM"", ""text"": ""Link to section-specific course page""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/SRB"", ""text"": ""Link to section-specific course page""}, {""href"": ""https://cse.iitkgp.ac.in/~pds"", ""text"": ""Link to past PDS courses""}]"
https://cse.iitkgp.ac.in/pds/current/AG,CS10003,Programming and Data Structures,Spring,2026,other,course_page,high,"Found course code, title, semester, year, and lecture slides",True,files_direct,Lecture slides in PDF format,True,True,True,True,True,"[{""href"": ""https://cse.iitkgp.ac.in/pds/current/1-Introduction.pdf"", ""text"": ""Introduction""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/2-Var-Const-IO.pdf"", ""text"": ""Data Types, Variables, Constants, Input/Output""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/3-Expr-Assign.pdf"", ""text"": ""Operators and Expressions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/4-Conditional-Statements.pdf"", ""text"": ""Conditional statements and branching, more on data types""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/5-Loop.pdf"", ""text"": ""Loops""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/6-Array.pdf"", ""text"": ""1-d Array""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/7-Function.pdf"", ""text"": ""Functions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/8-Recursion.pdf"", ""text"": ""Recursion""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/9-Structures.pdf"", ""text"": ""Structures""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/10-NumberSystems.pdf"", ""text"": ""Basics of Number Representation""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/11-Pointer-Basics.pdf"", ""text"": ""Pointer: Basic Concepts""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/ProgrammingTips.pdf"", ""text"": ""Some suggstions on programming for beginners""}]","[{""href"": ""https://cse.iitkgp.ac.in/pds/current/1-Introduction.pdf"", ""text"": ""Introduction""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/2-Var-Const-IO.pdf"", ""text"": ""Data Types, Variables, Constants, Input/Output""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/3-Expr-Assign.pdf"", ""text"": ""Operators and Expressions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/4-Conditional-Statements.pdf"", ""text"": ""Conditional statements and branching, more on data types""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/5-Loop.pdf"", ""text"": ""Loops""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/6-Array.pdf"", ""text"": ""1-d Array""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/7-Function.pdf"", ""text"": ""Functions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/8-Recursion.pdf"", ""text"": ""Recursion""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/9-Structures.pdf"", ""text"": ""Structures""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/10-NumberSystems.pdf"", ""text"": ""Basics of Number Representation""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/11-Pointer-Basics.pdf"", ""text"": ""Pointer: Basic Concepts""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/ProgrammingTips.pdf"", ""text"": ""Some suggstions on programming for beginners""}]"
https://cse.iitkgp.ac.in/pds/current/DSM,,,,,other,course_page,medium,Presence of course-related content and possible lecture notes,False,no_notes,No notes found,True,False,False,True,True,[],[]
https://cse.iitkgp.ac.in/pds/current/SM,CS10003,Programming and Data Structures,Spring 2026,2026,other,course_page,high,"contains course code, title, semester, year, and lecture slides",True,files_direct,lecture slides in PDF format,True,True,True,True,True,"[{""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/01a-Introduction.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/01b-Data-Types-Expressions.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/02-Conditionals-Branching.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/03-Loops.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/04-OneDim-Arrays.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/05-Functions.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/06-Recursion.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/07-Structures.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/08-Linear-Search.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/09-Strings.pdf"", ""text"": ""Download""}]","[{""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/01a-Introduction.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/01b-Data-Types-Expressions.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/02-Conditionals-Branching.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/03-Loops.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/04-OneDim-Arrays.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/05-Functions.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/06-Recursion.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/07-Structures.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/08-Linear-Search.pdf"", ""text"": ""Download""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/PPT/09-Strings.pdf"", ""text"": ""Download""}]"
https://cse.iitkgp.ac.in/pds/current/SRB,CS10003,Programming and Data Structures,Spring 2026,2026,other,course_page,high,"Found course code, title, semester, year, and lecture slides",True,files_direct,Lecture slides in PDF format,True,True,True,True,True,"[{""href"": ""https://cse.iitkgp.ac.in/pds/current/1-Introduction.pdf"", ""text"": ""Introduction""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/2-Var-Const-IO.pdf"", ""text"": ""Data Types, Variables, Constants, Input/Output""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/3-Expr-Assign.pdf"", ""text"": ""Operators and Expressions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/4-Conditional-Statements.pdf"", ""text"": ""Conditional Statements""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/5-Loop.pdf"", ""text"": ""Loop""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/6-Array.pdf"", ""text"": ""Array""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/7-Function.pdf"", ""text"": ""Functions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/8-Recursion.pdf"", ""text"": ""Recursion""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/9-Structures.pdf"", ""text"": ""Structures""}]","[{""href"": ""https://cse.iitkgp.ac.in/pds/current/1-Introduction.pdf"", ""text"": ""Introduction""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/2-Var-Const-IO.pdf"", ""text"": ""Data Types, Variables, Constants, Input/Output""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/3-Expr-Assign.pdf"", ""text"": ""Operators and Expressions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/4-Conditional-Statements.pdf"", ""text"": ""Conditional Statements""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/5-Loop.pdf"", ""text"": ""Loop""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/6-Array.pdf"", ""text"": ""Array""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/7-Function.pdf"", ""text"": ""Functions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/8-Recursion.pdf"", ""text"": ""Recursion""}, {""href"": ""https://cse.iitkgp.ac.in/pds/current/9-Structures.pdf"", ""text"": ""Structures""}]"
https://cse.iitkgp.ac.in/pds/semester/2018a/,CS10001,Programming and Data Structures,Autumn 2018,2018,other,course_page,high,"The page contains a course code, title, semester, year, syllabus, lecture slides, and evaluation details.",True,files_direct,Lecture slides and test questions with solutions are available for download.,True,True,True,True,True,"[{""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/ct1_sitting.pdf"", ""text"": ""Sitting Arrangement""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/CT1.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/CT1_SOL.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/midsem.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/midsem_sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/ct2.docx"", ""text"": ""Sitting Arrangement""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/CT2.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/CT2_sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/endsem.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/endsem_sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-1-2-Intro-Var-Const-IO.pdf"", ""text"": ""Introduction, Variables, Costants and I/O""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-3-Expr-Assign.pdf"", ""text"": ""Expressions and Assignment""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-4-5-Conditional.pdf"", ""text"": ""Conditional Statements""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-6-7-Loop.pdf"", ""text"": ""Loops""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-8-Array.pdf"", ""text"": ""Arrays""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-9-10-Function.pdf"", ""text"": ""Functions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-11-12-Recursion.pdf"", ""text"": ""Recursion""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-13-Structures.pdf"", ""text"": ""Structures""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-14-15-NumberSystems.pdf"", ""text"": ""Number Systems""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-16-17-Pointer-Basics.pdf"", ""text"": ""Pointer Basics""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-18-Pointers-Arrays-Structures.pdf"", ""text"": ""Pointers Arrays Structures""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-19-Pointers-Parameters-Strings.pdf"", ""text"": ""Pointers Parameters Strings""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-20-21-Pointers-DynAlloc.pdf"", ""text"": ""Pointers Dynamic Memory Allocation""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-23-24-Linked-List.ppt"", ""text"": ""Linked List""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-25-26-Sorting.ppt"", ""text"": ""Sorting""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-27-File-CmdLine.ppt"", ""text"": ""File, CmdLine""}]","[{""href"": ""http://cse.iitkgp.ac.in/~sandipc/"", ""text"": ""Prof. Sandip Chakraborty""}, {""href"": ""http://cse.iitkgp.ac.in/~bivasm/"", ""text"": ""Prof. Bivas Mitra""}, {""href"": ""http://cse.iitkgp.ac.in/~ksrao/"", ""text"": ""Prof. K. Sreenivasa Rao""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/ct1_sitting.pdf"", ""text"": ""Sitting Arrangement""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/CT1.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/CT1_SOL.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/midsem.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/midsem_sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/ct2.docx"", ""text"": ""Sitting Arrangement""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/CT2.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/CT2_sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/endsem.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/files/endsem_sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-1-2-Intro-Var-Const-IO.pdf"", ""text"": ""Introduction, Variables, Costants and I/O""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-3-Expr-Assign.pdf"", ""text"": ""Expressions and Assignment""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-4-5-Conditional.pdf"", ""text"": ""Conditional Statements""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-6-7-Loop.pdf"", ""text"": ""Loops""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-8-Array.pdf"", ""text"": ""Arrays""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-9-10-Function.pdf"", ""text"": ""Functions""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-11-12-Recursion.pdf"", ""text"": ""Recursion""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-13-Structures.pdf"", ""text"": ""Structures""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-14-15-NumberSystems.pdf"", ""text"": ""Number Systems""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-16-17-Pointer-Basics.pdf"", ""text"": ""Pointer Basics""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-18-Pointers-Arrays-Structures.pdf"", ""text"": ""Pointers Arrays Structures""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-19-Pointers-Parameters-Strings.pdf"", ""text"": ""Pointers Parameters Strings""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-20-21-Pointers-DynAlloc.pdf"", ""text"": ""Pointers Dynamic Memory Allocation""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-22-2d-Array"", ""text"": ""2D Arrays""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-23-24-Linked-List.ppt"", ""text"": ""Linked List""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-25-26-Sorting.ppt"", ""text"": ""Sorting""}, {""href"": ""https://cse.iitkgp.ac.in/pds/semester/2018a/slides/Lect-27-File-CmdLine.ppt"", ""text"": ""File, CmdLine""}, {""href"": ""http://cse.iitkgp.ac.in/pds"", ""text"": ""here""}]"
https://cse.iitkgp.ac.in/pds/semester/2023s/AD/,,,,,other,other,low,No course-related content found in the provided HTML.,False,no_notes,,False,False,False,False,True,[],[]
https://cse.iitkgp.ac.in/pds/semester/2023s/AH/,,,,,other,other,low,No course-related content found in the provided HTML.,False,no_notes,,False,False,False,False,True,[],[]
https://cse.iitkgp.ac.in/pds/semester/2023s/ISG/,,,,,other,other,low,No course-related content found in the provided HTML.,False,no_notes,,False,False,False,False,True,[],[]
https://cse.iitkgp.ac.in/pds/semester/2023s/PAD/,CS11001,Programming and Data Structure,,2020,course_page_like,course_page,high,"contains course code, title, and detailed syllabus",False,no_notes,no notes found,True,True,False,False,False,[],"[{""href"": ""http://cse.iitkgp.ac.in/pds/"", ""text"": ""link""}]"
https://cse.iitkgp.ac.in/pds/semester/2023s/SK/,,,,,other,other,low,No course-related content found,False,no_notes,,False,False,False,False,True,[],[]
https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/,MTH215,Number Theory,Winter,2002,course_page_like,course_page,high,"Course code, title, semester, and year are clearly present, along with detailed syllabus and notes.",True,files_direct,"Mid-Sem Test 1, Mid-Sem Test 2, Quiz 1, Quiz 2, Practice exercises, End-Sem Test, and Solutions are available as downloadable files.",True,True,True,False,False,[],"[{""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/announcements.html"", ""text"": ""Announcements""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/midsem1.ps.gz"", ""text"": ""Mid-Sem Test 1""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/midsem2.ps.gz"", ""text"": ""Mid-Sem Test 2""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/quiz1.ps.gz"", ""text"": ""Quiz 1""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/quiz2.ps.gz"", ""text"": ""Quiz 2""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/sub.ps.gz"", ""text"": ""Practice exercises""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/endsem.ps.gz"", ""text"": ""End-Sem Test""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH215/WS02/sendsem.ps.gz"", ""text"": ""Solutions""}, {""href"": ""http://cse.iitkgp.ac.in/~abhij/"", ""text"": ""Home""}]"
https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/,MTH222,MTH 222 Theory of Computation,Semester I,2002-2003,other,course_page,high,"Found course code, title, semester, year, syllabus, and notes.",True,files_direct,Tutorial exercises and test questions with solutions.,True,True,True,True,True,"[{""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/midsem1.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/midsem1-sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/midsem2.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/midsem2-sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/endsem.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/endsem-sol.pdf"", ""text"": ""Solutions""}]","[{""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/photo.html"", ""text"": """"}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/midsem1.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/midsem1-sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/midsem2.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/midsem2-sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/endsem.pdf"", ""text"": ""Questions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/endsem-sol.pdf"", ""text"": ""Solutions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/exer0.ps.gz"", ""text"": ""Preliminaries""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/exer1.ps.gz"", ""text"": ""Languages and regular expressions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/exer2.ps.gz"", ""text"": ""Finite automata""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/exer3.ps.gz"", ""text"": ""Finite automata and regular expressions""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/exer4.ps.gz"", ""text"": ""Context-free languages""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/exer5.ps.gz"", ""text"": ""Pushdown automata""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/exer6.ps.gz"", ""text"": ""Turing machines""}, {""href"": ""https://cse.iitkgp.ac.in/~abhij/IITK/course/MTH222/SS02/exer7.ps.gz"", ""text"": ""Undecidability""}, {""href"": ""http://cse.iitkgp.ac.in/~abhij/"", ""text"": ""Home""}]"
